event_id,sample,weight,xsec,kfac,filteff,sum_weights,mgg,n_lep,n_jets,n_central_jets,n_btags,ht,met,channel,is_ti,bdt_score,category
579,ttH,1.0,1.0,1.0,1.0,1000.0,125.34673354321484,0,1,8,2,781.7762273146891,171.9835460343254,hadronic,True,0.6139109,ttH_had_BDT1
580,ttH,1.0,1.0,1.0,1.0,1000.0,125.82902279021664,0,4,1,0,71.54143087558784,180.36095714011265,hadronic,False,0.28176317,ttH_had_BDT1
581,ttH,1.0,1.0,1.0,1.0,1000.0,125.41437962223468,0,6,8,3,676.2830185416303,69.08580544879474,hadronic,True,0.5314853,ttH_had_BDT1
582,ttH,1.0,1.0,1.0,1.0,1000.0,125.68626073618576,0,7,8,4,305.3162061706877,163.10683933860406,hadronic,False,0.5005958,ttH_had_BDT1
583,ttH,1.0,1.0,1.0,1.0,1000.0,125.14760416026134,0,5,3,0,0.053318623920550756,26.814842665976425,hadronic,True,0.66171634,ttH_had_BDT1
584,ttH,1.0,1.0,1.0,1.0,1000.0,124.71795368020635,0,0,8,3,63.578284729151726,187.26623861656222,hadronic,True,0.2878493,ttH_had_BDT1
585,ttH,1.0,1.0,1.0,1.0,1000.0,125.22237102672045,0,1,1,2,849.2143893532337,140.58188988991103,hadronic,False,0.4608853,ttH_had_BDT1
586,ttH,1.0,1.0,1.0,1.0,1000.0,124.79787580761327,0,0,4,0,384.3066356915873,87.61330041873148,hadronic,False,0.26342872,ttH_had_BDT1
587,ttH,1.0,1.0,1.0,1.0,1000.0,124.86481400433601,0,9,8,0,734.8025236040778,48.61185502350429,hadronic,True,0.4702986,ttH_had_BDT1
588,ttH,1.0,1.0,1.0,1.0,1000.0,123.75714878963264,0,4,0,2,900.2482952125753,8.163823088368671,hadronic,True,0.10433944,unassigned
589,ttH,1.0,1.0,1.0,1.0,1000.0,126.43482002297954,0,9,5,1,267.59610462625704,76.02345976366051,hadronic,False,0.219764,ttH_had_BDT1
590,ttH,1.0,1.0,1.0,1.0,1000.0,125.28695167428796,0,9,9,4,750.1374181307629,156.76491271264973,hadronic,True,0.20193596,ttH_had_BDT1
591,ttH,1.0,1.0,1.0,1.0,1000.0,125.67498638922733,0,1,4,4,146.1813703922338,180.90516809983671,hadronic,False,0.50054985,ttH_had_BDT1
592,ttH,1.0,1.0,1.0,1.0,1000.0,125.51610629872668,0,2,9,2,294.9175085924488,149.27660052911943,hadronic,True,0.6843349,ttH_had_BDT1
593,ttH,1.0,1.0,1.0,1.0,1000.0,125.71010085654189,0,5,8,0,756.0492611597803,99.1371805091861,hadronic,False,0.4011222,ttH_had_BDT1
594,ttH,1.0,1.0,1.0,1.0,1000.0,124.00413494566668,0,5,0,4,359.40296743945277,178.5172009557384,hadronic,False,0.49188358,ttH_had_BDT1
595,ttH,1.0,1.0,1.0,1.0,1000.0,124.20733571863983,0,4,4,0,371.0667173160754,36.5550383205681,hadronic,True,0.67413896,ttH_had_BDT1
596,ttH,1.0,1.0,1.0,1.0,1000.0,125.22018195728383,0,3,7,2,585.093061343375,120.84471210974766,hadronic,True,0.56187123,ttH_had_BDT1
597,ttH,1.0,1.0,1.0,1.0,1000.0,124.40773312020461,0,3,6,4,96.09917707780224,105.97003336185892,hadronic,False,0.57425463,ttH_had_BDT1
598,ttH,1.0,1.0,1.0,1.0,1000.0,126.1281953378072,0,2,4,1,799.547991706864,167.17468701581163,hadronic,False,0.60712796,ttH_had_BDT1
599,ttH,1.0,1.0,1.0,1.0,1000.0,123.7754358936918,0,5,9,4,370.06420875830213,181.77704042586834,hadronic,False,0.43774265,ttH_had_BDT1
600,ttH,1.0,1.0,1.0,1.0,1000.0,126.33302313068002,0,3,8,2,71.52600986933399,75.71201909331533,hadronic,True,0.6087234,ttH_had_BDT1
601,ttH,1.0,1.0,1.0,1.0,1000.0,125.02161357094789,0,1,0,4,328.1791697025759,189.56059292288413,hadronic,False,0.68367034,ttH_had_BDT1
602,ttH,1.0,1.0,1.0,1.0,1000.0,125.10314111902252,0,5,3,4,963.5750953429937,188.22820660682876,hadronic,False,0.27498245,ttH_had_BDT1
603,ttH,1.0,1.0,1.0,1.0,1000.0,125.70435790663599,0,3,7,2,773.461959350079,185.4369726660674,hadronic,True,0.7244566,ttH_had_BDT1
604,ttH,1.0,1.0,1.0,1.0,1000.0,124.622234873492,0,3,9,3,48.26842199644354,27.47659262453006,hadronic,False,0.29375482,ttH_had_BDT1
605,ttH,1.0,1.0,1.0,1.0,1000.0,127.15776528874099,0,4,5,3,477.517414093772,34.157342583062935,hadronic,True,0.507749,ttH_had_BDT1
606,ttH,1.0,1.0,1.0,1.0,1000.0,124.41615018257693,0,0,0,2,563.1912198132778,194.93732459813646,hadronic,True,0.27966997,ttH_had_BDT1
607,ttH,1.0,1.0,1.0,1.0,1000.0,125.19498161992422,0,3,6,0,796.1647047380624,62.03412577805991,hadronic,False,0.35342187,ttH_had_BDT1
608,ttH,1.0,1.0,1.0,1.0,1000.0,125.3416497147828,0,5,2,4,963.3392427193185,50.78971281027091,hadronic,True,0.24412297,ttH_had_BDT1
609,ttH,1.0,1.0,1.0,1.0,1000.0,123.93436910841196,0,4,2,4,760.0218585559611,186.28385163381245,hadronic,False,0.58781433,ttH_had_BDT1
610,ttH,1.0,1.0,1.0,1.0,1000.0,127.58701931225943,0,8,8,4,60.77115969247504,2.4070589594324066,hadronic,True,0.75514305,ttH_had_BDT1
611,ttH,1.0,1.0,1.0,1.0,1000.0,125.88290242482987,0,4,4,1,474.33502599661614,177.29241512068066,hadronic,True,0.80729246,ttH_had_BDT1
612,ttH,1.0,1.0,1.0,1.0,1000.0,123.3346469141942,0,7,1,4,175.44138122234122,4.209673538673586,hadronic,True,0.2456454,ttH_had_BDT1
613,ttH,1.0,1.0,1.0,1.0,1000.0,124.57388177254592,0,5,5,2,992.5147058005826,20.976497889512615,hadronic,False,0.6027005,ttH_had_BDT1
614,ttH,1.0,1.0,1.0,1.0,1000.0,124.46134229989163,0,3,3,1,335.8010000298834,187.32061193357163,hadronic,False,0.7123852,ttH_had_BDT1
615,ttH,1.0,1.0,1.0,1.0,1000.0,125.93958560443961,0,8,3,4,849.6793227059709,138.7168561415208,hadronic,True,0.59242946,ttH_had_BDT1
616,ttH,1.0,1.0,1.0,1.0,1000.0,125.03933172476994,0,1,1,3,738.6607716359287,88.87406864435059,hadronic,True,0.7479913,ttH_had_BDT1
617,ttH,1.0,1.0,1.0,1.0,1000.0,126.70781977869456,0,1,2,2,963.140988340728,20.711169556578323,hadronic,True,0.05930637,unassigned
618,ttH,1.0,1.0,1.0,1.0,1000.0,124.80863728196955,0,1,1,3,640.0757312946928,4.554164890794521,hadronic,False,0.31825823,ttH_had_BDT1
619,ttH,1.0,1.0,1.0,1.0,1000.0,126.77386698051832,0,0,8,4,349.24344905135007,79.0878857293357,hadronic,False,0.27448085,ttH_had_BDT1
620,ttH,1.0,1.0,1.0,1.0,1000.0,124.58506566449535,0,2,6,3,387.16273441440563,0.8984455364246857,hadronic,False,0.5503286,ttH_had_BDT1
621,ttH,1.0,1.0,1.0,1.0,1000.0,124.25194574731745,0,1,3,0,562.9458569604651,107.28609638120574,hadronic,True,0.5789078,ttH_had_BDT1
622,ttH,1.0,1.0,1.0,1.0,1000.0,125.90041043211735,0,3,7,1,952.7278106098679,137.2035491456343,hadronic,False,0.673576,ttH_had_BDT1
623,ttH,1.0,1.0,1.0,1.0,1000.0,125.06779004405146,0,2,4,4,914.9809264290612,42.2944678111872,hadronic,True,0.6744373,ttH_had_BDT1
624,ttH,1.0,1.0,1.0,1.0,1000.0,124.3759957032506,0,6,5,0,58.635079471645255,0.5626467501601784,hadronic,True,0.8608186,ttH_had_BDT1
625,ttH,1.0,1.0,1.0,1.0,1000.0,124.87804162559245,0,1,9,4,620.5756861559881,160.20130028435048,hadronic,True,0.69860935,ttH_had_BDT1
626,ttH,1.0,1.0,1.0,1.0,1000.0,125.29361409429995,0,0,6,0,393.28150226711665,120.50430184297353,hadronic,False,0.20325732,ttH_had_BDT1
627,ttH,1.0,1.0,1.0,1.0,1000.0,125.29447104089705,0,3,7,4,9.238787997121634,93.060075789051,hadronic,False,0.39708936,ttH_had_BDT1
628,ttH,1.0,1.0,1.0,1.0,1000.0,124.23536022561407,0,2,4,0,972.9985225711113,190.79736157105455,hadronic,True,0.9197478,ttH_had_BDT1
629,ttH,1.0,1.0,1.0,1.0,1000.0,124.88623350274818,0,9,4,2,498.6515755520793,187.25667205436628,hadronic,True,0.7214407,ttH_had_BDT1
630,ttH,1.0,1.0,1.0,1.0,1000.0,125.05637513085313,0,8,7,0,774.3040619356377,158.11942516681404,hadronic,True,0.6843987,ttH_had_BDT1
631,ttH,1.0,1.0,1.0,1.0,1000.0,125.04820412320625,0,3,9,0,750.6998044583388,38.13250196070719,hadronic,False,0.30292785,ttH_had_BDT1
632,ttH,1.0,1.0,1.0,1.0,1000.0,126.00445984177956,0,0,9,4,61.660960713287864,136.31905029592463,hadronic,False,0.7468395,ttH_had_BDT1
633,ttH,1.0,1.0,1.0,1.0,1000.0,124.98629371620504,0,7,7,1,740.3049485778635,56.60151913774054,hadronic,True,0.57256466,ttH_had_BDT1
634,ttH,1.0,1.0,1.0,1.0,1000.0,125.8770509622875,0,3,8,4,72.06174197630433,119.41685300107874,hadronic,False,0.19498324,unassigned
635,ttH,1.0,1.0,1.0,1.0,1000.0,124.05906250209316,0,2,1,3,835.0777721419645,65.37080578921008,hadronic,False,0.7268169,ttH_had_BDT1
636,ttH,1.0,1.0,1.0,1.0,1000.0,124.62430875957885,0,5,6,0,145.93598350750048,41.172742266122064,hadronic,True,0.46691543,ttH_had_BDT1
637,ttH,1.0,1.0,1.0,1.0,1000.0,126.70952066474496,0,7,7,3,304.59084353556244,145.44082819870064,hadronic,False,0.28288835,ttH_had_BDT1
638,ttH,1.0,1.0,1.0,1.0,1000.0,124.9932812136483,0,4,0,2,434.8756440520779,39.38675705575285,hadronic,False,0.5466061,ttH_had_BDT1
639,ttH,1.0,1.0,1.0,1.0,1000.0,124.05145612041161,0,5,8,1,491.5183391802934,59.37661499155558,hadronic,True,0.5609241,ttH_had_BDT1
640,ttH,1.0,1.0,1.0,1.0,1000.0,125.59587296678966,0,1,5,3,448.80477226848814,71.16110135758007,hadronic,True,0.42934197,ttH_had_BDT1
641,ttH,1.0,1.0,1.0,1.0,1000.0,126.04695701608867,0,0,0,3,134.16234687406293,22.30430074472689,hadronic,True,0.41529164,ttH_had_BDT1
642,ttH,1.0,1.0,1.0,1.0,1000.0,125.27325658985399,0,2,9,1,646.2813830199633,4.702458209487648,hadronic,True,0.3337304,ttH_had_BDT1
643,ttH,1.0,1.0,1.0,1.0,1000.0,125.77586600073953,0,8,1,4,3.1570279891819375,129.16939658099287,hadronic,False,0.18775645,unassigned
644,ttH,1.0,1.0,1.0,1.0,1000.0,123.86905535003292,0,1,3,3,253.40584277987944,62.61162490009229,hadronic,False,0.17637117,unassigned
645,ttH,1.0,1.0,1.0,1.0,1000.0,124.96207088696762,0,3,5,4,119.17951221169653,17.275584819763743,hadronic,True,0.5507817,ttH_had_BDT1
646,ttH,1.0,1.0,1.0,1.0,1000.0,126.31390149669897,0,1,0,0,628.9991360207636,101.61817267054599,hadronic,False,0.4597959,ttH_had_BDT1
647,ttH,1.0,1.0,1.0,1.0,1000.0,125.36586784847414,0,8,3,1,142.50530188732301,193.7058582516092,hadronic,False,0.80811834,ttH_had_BDT1
648,ttH,1.0,1.0,1.0,1.0,1000.0,124.84575151140315,0,0,0,1,277.2111746210629,17.40090571555686,hadronic,True,0.6826471,ttH_had_BDT1
649,ttH,1.0,1.0,1.0,1.0,1000.0,124.85512176424173,0,7,4,4,401.6185511455992,6.335384368429664,hadronic,False,0.66857636,ttH_had_BDT1
650,ttH,1.0,1.0,1.0,1.0,1000.0,126.38464791576689,0,9,9,0,91.22043569538275,47.53255023350438,hadronic,False,0.5034727,ttH_had_BDT1
651,ttH,1.0,1.0,1.0,1.0,1000.0,125.53565770300017,0,5,6,2,360.20006767720224,89.0119051656262,hadronic,False,0.40830973,ttH_had_BDT1
652,ttH,1.0,1.0,1.0,1.0,1000.0,127.0633366921107,0,4,6,1,193.70471102470142,140.8975873471025,hadronic,True,0.5982745,ttH_had_BDT1
653,ttH,1.0,1.0,1.0,1.0,1000.0,123.71189978368238,0,0,0,1,228.2156556573609,2.3230334183725665,hadronic,False,0.2878093,ttH_had_BDT1
654,ttH,1.0,1.0,1.0,1.0,1000.0,125.42976016363836,0,7,1,1,788.7192649641034,184.292952267986,hadronic,False,0.23891567,ttH_had_BDT1
655,ttH,1.0,1.0,1.0,1.0,1000.0,125.35615523347015,0,0,2,3,828.680860006155,180.7257117087461,hadronic,True,0.7325886,ttH_had_BDT1
656,ttH,1.0,1.0,1.0,1.0,1000.0,125.67904745930596,0,0,2,4,863.8539249670652,55.1677529920265,hadronic,True,0.5217714,ttH_had_BDT1
657,ttH,1.0,1.0,1.0,1.0,1000.0,123.9248725293919,0,0,2,0,162.0670094601241,18.58095329431533,hadronic,False,0.6201038,ttH_had_BDT1
658,ttH,1.0,1.0,1.0,1.0,1000.0,125.06470986066208,0,3,5,2,595.350017222994,18.488823629060747,hadronic,True,0.82267725,ttH_had_BDT1
659,ttH,1.0,1.0,1.0,1.0,1000.0,124.79226085317573,0,5,3,1,683.0384186336523,111.70272576968563,hadronic,True,0.8152422,ttH_had_BDT1
660,ttH,1.0,1.0,1.0,1.0,1000.0,124.09357717754894,0,4,2,2,260.03605196574506,22.86982259824346,hadronic,False,0.5268057,ttH_had_BDT1
661,ttH,1.0,1.0,1.0,1.0,1000.0,125.84430553450339,0,1,4,3,621.474996929578,146.96661620884197,hadronic,True,0.57921386,ttH_had_BDT1
662,ttH,1.0,1.0,1.0,1.0,1000.0,123.84113183057309,0,6,1,4,317.4608934115609,137.807108758638,hadronic,True,0.43850026,ttH_had_BDT1
663,ttH,1.0,1.0,1.0,1.0,1000.0,125.48064776746232,0,9,9,2,158.4800421820456,48.60020628504067,hadronic,False,0.36132038,ttH_had_BDT1
664,ttH,1.0,1.0,1.0,1.0,1000.0,125.6257153185575,0,9,4,3,195.33838285929994,114.39793724677685,hadronic,True,0.42109558,ttH_had_BDT1
665,ttH,1.0,1.0,1.0,1.0,1000.0,126.0243899911123,0,5,3,2,51.94728314776664,182.56478488675273,hadronic,False,0.9148465,ttH_had_BDT1
666,ttH,1.0,1.0,1.0,1.0,1000.0,123.65454676207061,0,3,7,3,83.05278423387907,171.1645899723537,hadronic,True,0.4853483,ttH_had_BDT1
667,ttH,1.0,1.0,1.0,1.0,1000.0,124.32669193859316,0,3,9,3,151.48582963958114,91.17149082767324,hadronic,True,0.5739978,ttH_had_BDT1
668,ttH,1.0,1.0,1.0,1.0,1000.0,125.15938367697069,0,4,6,2,890.9387614083219,10.948336400411574,hadronic,True,0.22876881,ttH_had_BDT1
669,ttH,1.0,1.0,1.0,1.0,1000.0,125.86888688404488,0,5,1,4,440.279634423992,155.31426106013538,hadronic,True,0.44103235,ttH_had_BDT1
670,ttH,1.0,1.0,1.0,1.0,1000.0,123.26368018859823,0,4,1,0,560.8781253645415,45.406771715763504,hadronic,False,0.6047178,ttH_had_BDT1
671,ttH,1.0,1.0,1.0,1.0,1000.0,126.53113037081455,0,2,6,3,293.77709116217864,41.42849861574507,hadronic,False,0.29657686,ttH_had_BDT1
672,ttH,1.0,1.0,1.0,1.0,1000.0,124.1321774760308,0,9,0,0,278.65656822614693,17.59622166346515,hadronic,False,0.31168428,ttH_had_BDT1
673,ttH,1.0,1.0,1.0,1.0,1000.0,124.65738268489214,0,3,5,4,449.2515067014361,41.35976107562034,hadronic,True,0.5333655,ttH_had_BDT1
674,ttH,1.0,1.0,1.0,1.0,1000.0,124.9755705878407,0,4,2,1,518.4305123925812,56.465513639270085,hadronic,False,0.61600906,ttH_had_BDT1
675,ttH,1.0,1.0,1.0,1.0,1000.0,123.9879159568154,0,3,4,0,590.803371178652,145.40120000908095,hadronic,False,0.5573672,ttH_had_BDT1
676,ttH,1.0,1.0,1.0,1.0,1000.0,124.78245858902548,0,5,9,1,611.307761762003,129.23167051455047,hadronic,False,0.47345662,ttH_had_BDT1
677,ttH,1.0,1.0,1.0,1.0,1000.0,124.58869541292886,0,3,9,3,571.0737504601905,166.65431765126547,hadronic,True,0.76517504,ttH_had_BDT1
678,ttH,1.0,1.0,1.0,1.0,1000.0,124.23929622409624,0,9,0,0,978.7483942290352,54.22773840660404,hadronic,False,0.70806825,ttH_had_BDT1
679,ttH,1.0,1.0,1.0,1.0,1000.0,125.98963655237426,0,1,2,4,740.4774769900843,199.60417124030678,hadronic,False,0.2134491,ttH_had_BDT1
680,ttH,1.0,1.0,1.0,1.0,1000.0,124.49826598107036,0,2,6,0,533.4729705619472,84.49167459225623,hadronic,False,0.49036068,ttH_had_BDT1
681,ttH,1.0,1.0,1.0,1.0,1000.0,124.62023366156865,0,8,8,2,534.9082742858789,171.4884251220004,hadronic,False,0.35341626,ttH_had_BDT1
682,ttH,1.0,1.0,1.0,1.0,1000.0,124.5622915978859,0,7,7,0,433.71525439579796,34.478372392134624,hadronic,True,0.5087198,ttH_had_BDT1
683,ttH,1.0,1.0,1.0,1.0,1000.0,125.13587762126413,0,1,6,1,623.552018577933,196.9400899603516,hadronic,False,0.13110958,unassigned
684,ttH,1.0,1.0,1.0,1.0,1000.0,123.87533045982214,0,7,0,4,649.5553743451644,54.469334902848175,hadronic,False,0.6246004,ttH_had_BDT1
685,ttH,1.0,1.0,1.0,1.0,1000.0,125.19137465400253,0,5,7,0,142.53682026037995,77.97180746640318,hadronic,True,0.33926892,ttH_had_BDT1
686,ttH,1.0,1.0,1.0,1.0,1000.0,123.65549125578178,0,4,0,3,904.3680697479358,161.94239375673797,hadronic,True,0.69896364,ttH_had_BDT1
687,ttH,1.0,1.0,1.0,1.0,1000.0,125.61869255795874,0,4,7,2,398.4328175118043,133.97901479273952,hadronic,True,0.4878533,ttH_had_BDT1
688,ttH,1.0,1.0,1.0,1.0,1000.0,124.29694197306922,0,0,0,2,877.2705602289457,164.10125747346532,hadronic,True,0.52638704,ttH_had_BDT1
689,ttH,1.0,1.0,1.0,1.0,1000.0,124.52875360876332,0,6,1,3,827.8606561613583,105.74042977972648,hadronic,True,0.80412596,ttH_had_BDT1
690,ttH,1.0,1.0,1.0,1.0,1000.0,124.93153552335909,0,8,8,3,933.7922740014263,132.73173117783693,hadronic,False,0.47541726,ttH_had_BDT1
691,ttH,1.0,1.0,1.0,1.0,1000.0,125.60579530427178,0,2,7,3,800.7275959762592,5.781136014222832,hadronic,True,0.39523882,ttH_had_BDT1
692,ttH,1.0,1.0,1.0,1.0,1000.0,126.14047880462907,0,1,1,1,469.46567739796296,89.4804322878159,hadronic,False,0.8237965,ttH_had_BDT1
693,ttH,1.0,1.0,1.0,1.0,1000.0,125.08041424617446,0,8,3,0,152.71937999767493,133.60623736502234,hadronic,False,0.42838755,ttH_had_BDT1
694,ttH,1.0,1.0,1.0,1.0,1000.0,126.49865584934645,0,5,5,4,211.93976890623168,173.5949317958532,hadronic,False,0.29836667,ttH_had_BDT1
695,ttH,1.0,1.0,1.0,1.0,1000.0,124.63314031427683,0,8,3,2,502.1249297709048,23.292333026046364,hadronic,False,0.2861466,ttH_had_BDT1
696,ttH,1.0,1.0,1.0,1.0,1000.0,125.9034438031679,0,0,7,0,379.4538550776395,174.53870974723526,hadronic,True,0.3142545,ttH_had_BDT1
697,ttH,1.0,1.0,1.0,1.0,1000.0,125.83505107678317,0,7,9,2,13.173103303378731,191.5109948601262,hadronic,False,0.9539673,ttH_had_BDT1
698,ttH,1.0,1.0,1.0,1.0,1000.0,124.40024670676662,0,2,8,1,716.3330251322222,131.86255768383856,hadronic,False,0.3157344,ttH_had_BDT1
699,ttH,1.0,1.0,1.0,1.0,1000.0,125.24206461712767,0,2,7,3,54.66612897582757,4.3948906875381555,hadronic,False,0.5528249,ttH_had_BDT1
700,ttH,1.0,1.0,1.0,1.0,1000.0,124.34252407434884,0,8,9,0,168.32731498269294,94.08701908190409,hadronic,False,0.444736,ttH_had_BDT1
701,ttH,1.0,1.0,1.0,1.0,1000.0,125.86720970117526,0,7,3,0,17.26948446991694,11.901913180581492,hadronic,True,0.23838408,ttH_had_BDT1
702,ttH,1.0,1.0,1.0,1.0,1000.0,125.97277931457303,0,0,0,4,264.3210243688021,116.50085818122686,hadronic,True,0.6413336,ttH_had_BDT1
703,ttH,1.0,1.0,1.0,1.0,1000.0,125.29641681023534,0,6,2,3,183.0465684809758,173.27862562570274,hadronic,True,0.7532907,ttH_had_BDT1
704,ttH,1.0,1.0,1.0,1.0,1000.0,124.53546089586808,0,1,8,1,330.61830267324467,173.85543043127026,hadronic,False,0.25925514,ttH_had_BDT1
705,ttH,1.0,1.0,1.0,1.0,1000.0,125.11028251308532,0,8,0,4,46.58317131366119,150.53298841919303,hadronic,False,0.19873561,unassigned
706,ttH,1.0,1.0,1.0,1.0,1000.0,123.41715122985308,0,7,7,4,268.7071071058441,71.34133878779032,hadronic,True,0.5416889,ttH_had_BDT1
707,ttH,1.0,1.0,1.0,1.0,1000.0,123.83141023277099,0,4,6,2,693.5390830724555,33.437440721831635,hadronic,True,0.3703176,ttH_had_BDT1
708,ttH,1.0,1.0,1.0,1.0,1000.0,124.31275972658825,0,6,6,0,756.6686967010652,171.17614227280094,hadronic,False,0.5844237,ttH_had_BDT1
709,ttH,1.0,1.0,1.0,1.0,1000.0,125.2567680327405,0,0,4,2,465.62179010317783,27.635841475648594,hadronic,False,0.5108105,ttH_had_BDT1
710,ttH,1.0,1.0,1.0,1.0,1000.0,125.15572613792874,0,9,6,4,42.72748747348432,138.37399201282082,hadronic,False,0.5312165,ttH_had_BDT1
711,ttH,1.0,1.0,1.0,1.0,1000.0,124.42694003203565,0,2,5,0,433.45266323388165,51.03626643722152,hadronic,True,0.7176742,ttH_had_BDT1
712,ttH,1.0,1.0,1.0,1.0,1000.0,125.11175171378547,0,8,0,3,122.45255584879988,124.46813943736889,hadronic,True,0.34704214,ttH_had_BDT1
713,ttH,1.0,1.0,1.0,1.0,1000.0,124.57305546410731,0,2,0,0,993.4727851495328,197.9752258618052,hadronic,True,0.09141735,unassigned
714,ttH,1.0,1.0,1.0,1.0,1000.0,123.94449954103837,0,7,4,1,909.9707103298671,86.52819162952395,hadronic,False,0.43604484,ttH_had_BDT1
715,ttH,1.0,1.0,1.0,1.0,1000.0,126.87664234620483,0,7,1,1,999.6567407219895,175.11848372698472,hadronic,True,0.7215147,ttH_had_BDT1
716,ttH,1.0,1.0,1.0,1.0,1000.0,125.07261576116902,0,7,2,2,913.2335205469403,19.75602922141755,hadronic,True,0.84202456,ttH_had_BDT1
717,ttH,1.0,1.0,1.0,1.0,1000.0,125.22785493271417,0,5,3,0,516.8308047420003,4.262770673266081,hadronic,False,0.8112854,ttH_had_BDT1
718,ttH,1.0,1.0,1.0,1.0,1000.0,125.32493433720495,0,7,6,1,283.0462366891523,188.94762191654024,hadronic,False,0.7708141,ttH_had_BDT1
719,ttH,1.0,1.0,1.0,1.0,1000.0,126.7992626592882,0,4,7,0,183.680637292862,199.9983689187096,hadronic,False,0.74967986,ttH_had_BDT1
720,ttH,1.0,1.0,1.0,1.0,1000.0,124.65497407948254,0,8,9,1,286.1083898504517,8.902131831619764,hadronic,True,0.08886943,unassigned
721,ttH,1.0,1.0,1.0,1.0,1000.0,123.34934190220743,0,7,3,1,791.0893507707241,135.394461755846,hadronic,True,0.41871247,ttH_had_BDT1
722,ttH,1.0,1.0,1.0,1.0,1000.0,123.54234529267788,0,5,4,4,219.91505605334837,198.0993290304337,hadronic,False,0.21611987,ttH_had_BDT1
723,ttH,1.0,1.0,1.0,1.0,1000.0,124.76901618050621,0,4,4,2,127.31189295871215,116.04603951151415,hadronic,True,0.42999044,ttH_had_BDT1
724,ttH,1.0,1.0,1.0,1.0,1000.0,124.21187204214226,0,5,3,2,55.20930966351012,111.98219468228356,hadronic,True,0.7030315,ttH_had_BDT1
725,ttH,1.0,1.0,1.0,1.0,1000.0,125.4175465950641,0,9,4,2,908.7783912754059,99.67157036833554,hadronic,True,0.3882913,ttH_had_BDT1
726,ttH,1.0,1.0,1.0,1.0,1000.0,123.96403260118788,0,8,8,4,69.23410607996905,17.426772330744456,hadronic,True,0.22415198,ttH_had_BDT1
727,ttH,1.0,1.0,1.0,1.0,1000.0,125.33264626809452,0,7,3,4,64.34346778572086,55.378504916541594,hadronic,False,0.47869265,ttH_had_BDT1
728,ttH,1.0,1.0,1.0,1.0,1000.0,125.05706074672028,0,1,6,0,826.6098004574837,186.0236090515414,hadronic,False,0.88520277,ttH_had_BDT1
729,ttH,1.0,1.0,1.0,1.0,1000.0,122.76573155465937,0,1,0,2,52.68418366352623,35.67612354734662,hadronic,True,0.86782587,ttH_had_BDT1
730,ttH,1.0,1.0,1.0,1.0,1000.0,127.5293155006338,0,2,5,0,981.501420180173,143.43163187104983,hadronic,True,0.7376048,ttH_had_BDT1
731,ttH,1.0,1.0,1.0,1.0,1000.0,124.0570342197667,0,2,8,3,610.4546280060905,150.44315820498085,hadronic,True,0.63471603,ttH_had_BDT1
732,ttH,1.0,1.0,1.0,1.0,1000.0,125.76618681212518,0,6,9,0,794.6724496424728,93.28153387438189,hadronic,False,0.65442467,ttH_had_BDT1
733,ttH,1.0,1.0,1.0,1.0,1000.0,124.91957436331886,0,1,5,1,631.6701549246985,89.89509395153068,hadronic,False,0.47812912,ttH_had_BDT1
734,ttH,1.0,1.0,1.0,1.0,1000.0,125.48137247703316,0,1,3,3,472.8996830692034,23.924233353410894,hadronic,False,0.17723444,unassigned
735,ttH,1.0,1.0,1.0,1.0,1000.0,126.75487425474017,0,3,7,0,213.4805799060282,81.46876625080186,hadronic,False,0.6618015,ttH_had_BDT1
736,ttH,1.0,1.0,1.0,1.0,1000.0,125.7237379191431,0,3,0,0,468.75847939100015,58.12234165673809,hadronic,True,0.5768962,ttH_had_BDT1
737,ttH,1.0,1.0,1.0,1.0,1000.0,123.89294110059976,0,1,4,1,267.2328133788795,5.081716808352454,hadronic,False,0.35453564,ttH_had_BDT1
738,ttH,1.0,1.0,1.0,1.0,1000.0,123.04284614447886,0,4,8,2,920.7502800320635,67.98500486748034,hadronic,False,0.4023057,ttH_had_BDT1
739,ttH,1.0,1.0,1.0,1.0,1000.0,123.76790405213765,0,7,6,1,307.4477213694844,60.61965211729905,hadronic,False,0.37463304,ttH_had_BDT1
740,ttH,1.0,1.0,1.0,1.0,1000.0,126.40420969578075,0,0,0,3,757.505425647847,75.78049945286756,hadronic,True,0.6388233,ttH_had_BDT1
741,ttH,1.0,1.0,1.0,1.0,1000.0,124.50459272256455,0,3,6,1,302.9152683253529,105.79873459161048,hadronic,False,0.281463,ttH_had_BDT1
742,ttH,1.0,1.0,1.0,1.0,1000.0,123.45194611956401,0,8,7,4,921.8368420764647,4.983825555037735,hadronic,True,0.21183927,ttH_had_BDT1
743,ttH,1.0,1.0,1.0,1.0,1000.0,126.49058988670245,0,2,8,2,466.2230923563354,71.68290119419972,hadronic,True,0.53667575,ttH_had_BDT1
744,ttH,1.0,1.0,1.0,1.0,1000.0,125.80993015617875,0,7,8,1,269.6728666068098,70.39327385729564,hadronic,True,0.5478771,ttH_had_BDT1
745,ttH,1.0,1.0,1.0,1.0,1000.0,124.84359264827799,0,4,8,1,722.8327167980331,161.13885758544487,hadronic,True,0.5086429,ttH_had_BDT1
746,ttH,1.0,1.0,1.0,1.0,1000.0,126.74884006216597,0,0,8,2,144.11908031215125,24.497006239829688,hadronic,True,0.38573518,ttH_had_BDT1
