event_id,sample,m_gammagamma,n_jets,n_btags,ht,pt_gammagamma,m_jjj,is_signal,weight,sm_weight,partition,bdt_score,n_leptons,n_central_jets,category,significance_model_weight_36fb,observed_data_weight
data_7495,data,123.66357457619364,2,1,176.23826476024453,41.232201632468666,236.25613452472172,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7496,data,124.5194770169873,2,2,202.6259781953679,53.033314106179866,266.7896108937075,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7497,data,121.47942469744396,2,1,205.55655967995645,26.762222448786275,170.30122005125676,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7498,data,126.1393552373907,1,1,168.91735516308333,18.94694197149535,272.5675681864546,0,1.0,0.1,val,0.0,0,5,unassigned,3.6,1.0
data_7499,data,123.74628262521976,5,2,284.81791362994863,53.50689490243175,270.3933357966572,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7500,data,124.01789184806113,2,1,102.67462465864897,23.630860074520463,208.58204395611665,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7501,data,121.91518936876702,2,2,229.0804145508552,71.86857866834794,261.2472161455405,0,1.0,0.1,val,0.03,0,3,unassigned,3.6,1.0
data_7502,data,125.8282507300694,3,2,200.3709852891209,47.11640624929974,201.3769741226887,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7503,data,127.95909803294268,1,1,295.6761823369736,82.51989357810942,182.8694687908243,0,1.0,0.1,test,0.0,0,4,unassigned,3.6,1.0
data_7504,data,123.64817059978824,2,2,309.5541995028883,84.65303184055875,209.40019288777128,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7505,data,125.395552188415,4,2,177.71502421893018,88.52086180734732,244.85565602578663,0,1.0,0.1,train,0.01,0,4,tH_had_4j2b,3.6,1.0
data_7506,data,123.75770169846568,3,2,151.4409232090208,39.04669254934206,165.08965717421117,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7507,data,125.39127009502916,1,2,278.23611153898645,53.47867905270103,246.4080671709121,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7508,data,121.47002244797017,4,1,350.11258005502657,9.808782566139527,207.3309119923364,0,1.0,0.1,test,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7509,data,125.47950651669784,4,2,141.5570732732861,46.98907110106694,259.5743977430212,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7510,data,128.15129634765498,2,2,222.2295426397652,51.21377752920725,234.450264049514,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7511,data,129.08040786954427,2,2,141.8764946285588,51.36272461449479,205.8904627403645,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7512,data,122.77498225680834,4,1,75.18202515947975,49.34057904629725,279.2551027894099,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7513,data,125.02242984085696,2,2,172.13085456183893,54.78303073654271,194.45703828245547,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7514,data,126.2652695042336,2,2,248.8327673838394,60.201838178314965,210.0233022574735,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7515,data,122.99381714489724,1,1,252.19807376856684,69.83266025549054,273.978373067403,0,1.0,0.1,val,0.0,0,3,unassigned,3.6,1.0
data_7516,data,123.93946391778552,3,1,153.2279159023607,28.780400044228905,328.5249954608587,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7517,data,123.9168093798708,2,2,201.36090839215257,49.7750687717727,143.80176683263346,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7518,data,125.28364734577468,3,1,233.58135059022555,44.77053832425798,193.6790699600373,0,1.0,0.1,test,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7519,data,123.28900460161384,1,1,140.3653059517672,37.98761169637049,140.88265397493717,0,1.0,0.1,val,0.0,0,4,unassigned,3.6,1.0
data_7520,data,126.19124030892613,3,2,269.42168633190664,12.47852961132164,221.04647426693967,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7521,data,127.84832889176197,3,2,137.01711125872703,75.75656898017431,265.84076281742534,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7522,data,123.8787745286174,1,1,287.92936423029033,35.43002049113282,156.33807237912723,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7523,data,125.57498418119611,4,1,111.91089730210312,46.71322156516667,256.6883932853002,0,1.0,0.1,val,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7524,data,129.15259035911365,2,1,120.4339906059154,32.25009366509077,171.07263752998824,0,1.0,0.1,val,0.0,0,5,unassigned,3.6,1.0
data_7525,data,125.43248479841778,4,1,215.2371745252996,47.9506942350888,122.86365630145242,0,1.0,0.1,val,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7526,data,122.93040289567412,2,2,138.4851157320096,58.74612147701331,268.3252395594585,0,1.0,0.1,test,0.0,0,3,unassigned,3.6,1.0
data_7527,data,126.42028521375468,6,2,100.37609462597727,29.258578944523897,187.76309465679208,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7528,data,127.96460024094458,2,1,275.8211844850587,47.37009025367037,243.33656360494484,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7529,data,124.5125675664656,2,2,296.1346499139746,57.34494406983931,45.21894417138071,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7530,data,128.57915632396163,3,1,219.0380342200968,57.92540926935826,188.81175500969744,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7531,data,123.2888856871765,1,1,198.9784031187833,39.26233690654331,141.09098110632212,0,1.0,0.1,test,0.0,0,4,unassigned,3.6,1.0
data_7532,data,122.84099703792036,3,2,175.8038130826117,30.190206422270744,86.26900700460061,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7533,data,125.27588483316192,3,2,-13.028843430191133,53.72593818595318,189.4316949689736,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7534,data,122.59612814086692,3,1,156.39773305991682,91.3268135457682,226.09212593959893,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7535,data,123.18654674024644,1,1,284.84384068896884,76.15814438510057,219.92329259301104,0,1.0,0.1,val,0.0,0,3,unassigned,3.6,1.0
data_7536,data,122.86418933782518,2,2,325.6987278845022,50.95450245362245,142.90854806610605,0,1.0,0.1,test,0.0,0,5,unassigned,3.6,1.0
data_7537,data,124.81186227904377,2,1,174.94864592046014,51.01709802749638,249.9977984082261,0,1.0,0.1,val,0.0,0,3,unassigned,3.6,1.0
data_7538,data,126.0115795679608,4,2,156.59270449746742,72.75789906090239,72.49431045331475,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7539,data,125.92111961048738,2,1,356.95235021308804,16.795413088600995,128.07656609240888,0,1.0,0.1,val,0.01,0,5,unassigned,3.6,1.0
data_7540,data,121.36887510861789,3,2,170.32581478916052,74.58485227376018,271.89306076401454,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7541,data,126.3948213213422,1,1,43.215239446034246,67.37670151795291,262.6873802724361,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7542,data,122.79331771471672,2,1,240.55895983884116,87.04877849644501,271.6605558941994,0,1.0,0.1,test,0.0,0,4,unassigned,3.6,1.0
data_7543,data,127.4620180260132,2,2,161.56349147221607,47.34502869520461,177.16358552642737,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7544,data,126.38589975339325,2,2,265.92345952379924,69.7996728739696,236.3342749323406,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7545,data,126.2239988044102,2,2,152.4873914931262,4.7498123520144375,175.1311406417937,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7546,data,125.12215514065991,2,2,200.15304624461925,79.6169286278736,207.14093596699252,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7547,data,119.65209100007856,3,1,232.642031566719,28.590323112556923,271.95504147080464,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7548,data,127.56342090156666,2,2,95.75466064000102,26.801065714038703,194.08379467417737,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7549,data,128.26488915670427,3,2,185.1107287062654,34.63483495034761,250.69199204984133,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7550,data,125.00296096781813,2,1,129.90759188544337,61.85591484164519,160.0778893811949,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7551,data,130.1510892195124,2,2,145.73187413812278,45.38940575523422,179.01374235795407,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7552,data,123.1669093926354,2,1,69.22751041384078,88.73662999426985,124.82680588737568,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7553,data,129.15561581738044,2,1,318.6567876716584,65.2517170725801,184.24187902297152,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7554,data,126.69469138287394,1,2,289.2865017027894,66.35297279103376,201.6301898101445,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7555,data,126.50620414417769,3,2,265.7406233184852,73.31018071003686,213.231038053572,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7556,data,123.24078953934983,1,1,282.30439203842093,72.905779571017,172.67085907323775,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7557,data,124.12954545533654,4,1,368.0368255904119,65.70913235469646,82.04427609349193,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7558,data,125.49897680428496,3,2,188.97284843606403,82.69486339834874,250.9045538630133,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7559,data,125.03686364282623,1,2,234.9608222126736,76.42358287327548,223.9747206538384,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7560,data,121.824725828922,6,1,314.65072096264424,77.41957519569499,155.6189899015901,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7561,data,129.10856663398908,2,1,213.5167806205472,56.76316193412153,133.7494057784981,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7562,data,125.442958254316,3,1,200.99993201194252,36.8150814614572,239.84715703018227,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7563,data,124.54111474726716,3,1,218.82650076399935,92.28857220324242,167.63575700730826,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7564,data,124.90069719716774,2,1,261.11396815281387,87.91495303380098,76.90684348726639,0,1.0,0.1,val,0.0,0,4,unassigned,3.6,1.0
data_7565,data,126.13475708009638,3,1,244.2030620676554,29.39115713343977,207.3121040742521,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7566,data,121.1737858519835,5,1,249.2679723680799,20.446542918905287,202.1716600135767,0,1.0,0.1,val,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7567,data,121.52355307459572,6,2,263.4016692552784,57.43094123732019,116.71679555125836,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7568,data,123.74050850280209,3,1,210.02383976224485,56.79950810290983,240.1944806614064,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7569,data,125.06564905163422,2,2,7.695635426771076,38.821292027987816,180.39003124930417,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7570,data,126.44046203138346,5,1,318.6320560090396,37.33421198288198,176.6032510079373,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7571,data,127.12035580628232,3,2,101.583083049168,67.4111541294998,94.32569909234716,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7572,data,122.18787262994285,3,2,285.8439493176603,38.403677922026,223.1633780481236,0,1.0,0.1,val,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7573,data,124.32539221078083,4,1,207.5288799653198,61.745456248228834,219.78859336547492,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7574,data,128.56520397288764,3,1,189.3141198253148,1.5518520359186354,209.07447055387613,0,1.0,0.1,test,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7575,data,123.86005913045322,2,1,370.5683960818899,24.1543030141502,175.95838819979448,0,1.0,0.1,val,0.0,0,4,unassigned,3.6,1.0
data_7576,data,124.60117407682816,3,1,119.70463614944646,35.380219047998665,170.4996579801317,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7577,data,124.40499733926382,3,2,166.07184950043234,52.884259530239234,164.59506740531882,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7578,data,125.46242007026518,4,2,303.4555802972488,56.15961454740974,170.0453508454831,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7579,data,125.86543631578012,4,1,204.6900509852056,24.233928609426624,259.5768610637695,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7580,data,123.48352606769824,7,1,365.8905116151472,73.73076418553109,238.96573295129477,0,1.0,0.1,train,0.03,0,4,tH_had_4j1b,3.6,1.0
data_7581,data,126.73626629374318,3,2,58.227067486228606,40.85374670589809,102.32422258008756,0,1.0,0.1,test,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7582,data,124.98385221035092,3,1,223.4091823478652,8.342980881895116,217.585357097728,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7583,data,126.9630317229621,2,1,209.18895564760703,23.73203493230454,103.14616020333148,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7584,data,123.1064735083419,2,1,248.4523765187812,69.33810705617168,224.71048338234985,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7585,data,121.26789320427945,3,2,60.03200880435085,10.457591758548787,236.8840730991913,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7586,data,126.06803807947024,5,2,51.29584154570392,43.29074511957536,232.9224816302225,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7587,data,127.27624850656976,2,1,208.8259358303968,44.60127073549979,197.8040387446177,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7588,data,124.85295415792376,2,2,339.4678593562585,50.92152970029746,230.93604654905852,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7589,data,127.52910434365204,5,2,307.1350324908529,72.31852761815095,177.5413596272121,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7590,data,125.02429010371802,3,2,31.62443215402368,82.445047920706,253.07394387939843,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7591,data,123.6060265548062,3,2,5.222271732963122,43.32529586308532,222.88045617363613,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7592,data,120.6231146400282,3,2,36.180099268754645,60.18793687946009,195.9302865463385,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7593,data,123.6676610520505,2,1,78.00418719024702,36.44231241572764,221.5428419212637,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7594,data,125.29900353615382,2,2,306.4182887923495,44.29749473380924,258.5865464677248,0,1.0,0.1,test,0.0,0,4,unassigned,3.6,1.0
data_7595,data,125.14878193615688,4,1,199.44734205385467,42.57521988553458,224.36417744761883,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7596,data,122.2778889729792,5,1,107.04670923278807,41.13676135832789,163.60033098637246,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7597,data,124.89976002071468,2,1,331.53964545546955,18.232033332755957,188.6965742894072,0,1.0,0.1,val,0.0,0,5,unassigned,3.6,1.0
data_7598,data,127.7153104023507,5,2,109.43764727691509,55.350824177028336,178.65901585097498,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7599,data,124.40253449755876,3,1,266.19251444367205,76.82583998774163,276.9913628333447,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7600,data,126.2855546968352,3,1,252.19409873337224,16.77135492171646,347.60161333218934,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7601,data,125.29491889721774,2,2,321.9261828699677,19.62207763182747,282.8108376683612,0,1.0,0.1,val,0.0,0,4,unassigned,3.6,1.0
data_7602,data,122.71530632153734,2,2,73.36641383305897,58.572405920948825,183.25631996787445,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7603,data,124.17800245166644,3,2,260.08371718044395,13.08384146927591,246.02938369483127,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7604,data,122.63736433977498,7,2,103.94040076404268,37.86007821357089,57.64295172248217,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7605,data,122.84649612171768,5,1,264.39249570259216,74.92487613377133,221.6790042865584,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7606,data,125.05883637746554,4,2,204.25991991557672,68.05035076538027,214.79958500721187,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7607,data,124.01078653846108,1,2,236.28426447406267,55.33326393840801,113.81989220923931,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7608,data,125.55723263735511,4,2,23.696549681651334,65.063925401355,194.05222294513595,0,1.0,0.1,val,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7609,data,130.29189628020742,1,1,294.2455354687428,102.55999914302836,156.80443730689018,0,1.0,0.1,val,0.0,0,3,unassigned,3.6,1.0
data_7610,data,121.42641999716916,3,1,208.5047994335839,28.70871940986429,206.8405304755381,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7611,data,125.71458569043028,6,2,219.3665784393737,24.737538921696768,354.34703532146625,0,1.0,0.1,train,0.06,0,5,ttH_had_BDT4,3.6,1.0
data_7612,data,125.0935735495365,5,2,223.358577978626,66.28313831752426,165.95536538555257,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7613,data,124.62249757619276,4,1,68.08461394498346,50.04099078587532,105.29207511215486,0,1.0,0.1,test,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7614,data,124.16631898024072,1,2,204.3697767663779,51.54886424819273,197.07116221637327,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7615,data,125.56345884983344,1,1,137.55541405313167,79.5858000509328,219.41494828736757,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7616,data,123.89164972933024,6,2,12.519220155670183,15.17177292430975,199.82868967841551,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7617,data,123.13301172277592,1,2,165.94143581221624,47.28296592258297,281.22462394874856,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7618,data,126.8510687543018,6,1,187.88682503895956,50.79107454366487,117.94873482337904,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7619,data,125.72704911259343,1,2,270.8963119393089,9.498017707222845,225.4389623358578,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7620,data,125.82189443178218,2,1,236.5702075953826,54.39725652771547,155.64382470002857,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7621,data,124.82471407528811,2,2,77.8944946919765,56.56190978317198,245.56980962336144,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7622,data,120.8810107348251,4,2,82.7721795609188,47.297279447721145,222.45871694125557,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7623,data,124.9560578295094,3,1,74.6160272430157,57.37364665313824,136.58024392752708,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7624,data,123.04287861488356,5,2,269.30601741749825,45.865497547641766,184.24413089324983,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7625,data,127.16280725274343,3,2,197.79964943701845,47.18113396459261,232.6810193758731,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7626,data,126.70287964234652,8,2,181.9611136038455,49.16081505270223,169.87843021510776,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7627,data,127.28067845342972,1,1,199.195908005288,31.92229089299715,226.8632588383376,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7628,data,126.39493538507745,3,2,187.02993217370687,26.08120511997749,135.32709427141816,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7629,data,124.62406404898329,3,2,100.26567334047056,60.27800962986168,179.32848941060092,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7630,data,124.3666200165289,2,1,334.3678591129435,52.25655494924051,161.76285266019443,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7631,data,125.77990639863248,4,1,59.517346435308895,38.502813267101,320.2822253974807,0,1.0,0.1,train,0.01,0,4,tH_had_4j1b,3.6,1.0
data_7632,data,120.86815240984156,5,2,192.959478647377,77.38206255973455,193.1479711465852,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7633,data,122.51440192396626,1,1,139.18691495436403,61.26730236499032,175.6643390726028,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7634,data,124.47152488375444,3,2,249.75824464842512,29.68553370593764,170.4479300103789,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7635,data,127.7077863192483,3,1,136.6435843473069,48.352563982449055,341.4937216921687,0,1.0,0.1,train,0.01,0,5,ttH_had_BDT4,3.6,1.0
data_7636,data,124.56212821680737,2,1,148.18331100019913,86.28700683284904,128.1352633521374,0,1.0,0.1,test,0.0,0,5,unassigned,3.6,1.0
data_7637,data,125.67897581225196,4,1,356.08308709309006,90.27356708187042,167.12625503383074,0,1.0,0.1,val,0.14,0,4,tH_had_4j1b,3.6,1.0
data_7638,data,125.8044765934308,4,2,328.2422346417577,29.44761998000996,214.1498085665529,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7639,data,126.16071880856867,2,2,151.1225040034292,78.62431448704136,125.97293331042452,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7640,data,121.69451905123742,3,2,69.53221447133325,58.97373857850928,150.9993954646183,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7641,data,124.10271444853142,4,2,309.55544397787565,33.058204054049625,267.72812714740684,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7642,data,126.72628041158175,3,1,167.36923615252533,19.378350882110368,147.96711799457785,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7643,data,125.09293958113533,2,1,198.79027923941743,46.88814001266549,338.4018860880759,0,1.0,0.1,val,0.0,0,5,unassigned,3.6,1.0
data_7644,data,128.19392566713833,4,1,143.4068918467931,37.49488073792327,169.80498997089393,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7645,data,122.13350623048488,6,2,233.68528405632648,83.81702010831808,256.6619873482149,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7646,data,125.5591157483039,4,2,17.55845570747408,52.254257042661536,163.51421928909937,0,1.0,0.1,test,0.0,0,4,tH_had_4j2b,3.6,1.0
data_7647,data,127.60745740919693,2,1,250.7865567452358,27.5694265710634,159.61014640307647,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7648,data,126.0540843113278,1,2,129.4651073692292,51.42833825331819,155.69579350052788,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7649,data,127.89014761778006,2,1,109.91219093472806,54.01712849084048,235.8793159811289,0,1.0,0.1,test,0.0,0,5,unassigned,3.6,1.0
data_7650,data,123.37106582890245,1,1,110.56712417110062,72.68335860837743,112.29655453943462,0,1.0,0.1,test,0.0,0,5,unassigned,3.6,1.0
data_7651,data,122.85772109382674,1,2,239.04435544939048,11.994577744175942,313.2522318707812,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7652,data,127.71461260337414,6,1,202.2859571914761,49.71454218021563,257.2558746586698,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7653,data,125.85857608857616,2,1,112.81110683027238,53.38551837966358,174.73073177579104,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7654,data,124.1688092643498,3,2,278.4173119437255,32.334629874055395,267.0654341334165,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7655,data,126.08230249630782,4,1,231.86917056900867,63.76742030765586,163.5552287582284,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7656,data,126.543192896385,3,1,168.39446673853234,40.92262111684984,249.7357790764709,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7657,data,127.24512330602126,3,1,198.19595024773668,21.07428644078386,236.39892515699424,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,1.0
data_7658,data,124.47904805131672,2,2,119.00219699107777,35.91535322204705,183.23162352526683,0,1.0,0.1,val,0.0,0,4,unassigned,3.6,1.0
data_7659,data,122.43598943136143,3,1,234.7797088648117,65.15943304530083,113.53954006621468,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7660,data,126.49818944204044,2,1,174.9882074139824,63.47745589642261,204.62488493309303,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,1.0
data_7661,data,121.99038491899644,1,2,213.1004622586828,49.800741902325015,311.16304667939227,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,1.0
data_7662,data,124.35212830790132,2,2,142.41472631994583,66.99106380583763,247.4819007671724,0,1.0,0.1,val,0.0,0,4,unassigned,3.6,1.0
data_7663,data,127.29596166037707,4,1,196.81709207712035,67.03087180956675,124.2090534498173,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,1.0
data_7664,data,124.9864962408374,1,1,213.79294668786503,50.30299455445715,84.69533528632921,0,1.0,0.1,test,0.0,0,3,unassigned,3.6,1.0
data_7665,data,124.93608373870106,3,2,287.5340999601616,62.4698511764665,349.8521035491233,0,1.0,0.1,test,0.16,0,4,tH_had_4j2b,3.6,1.0
data_7666,data,123.92958010486642,4,2,235.0394526521368,59.81240552277022,220.85823635201103,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,1.0
data_7667,data,123.82051210775566,2,2,232.24404465490653,41.87981654130399,135.23946760375978,0,1.0,0.1,test,0.0,0,3,unassigned,3.6,1.0
data_7668,data,123.05962562629308,2,1,159.72479543868064,46.16715115498498,237.42131038388013,0,1.0,0.1,val,0.0,0,5,unassigned,3.6,1.0
data_7669,data,124.60576130403112,2,1,143.16826134836964,38.60269372030395,146.57137727467716,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
data_7670,data,126.19519931512636,2,1,239.06724469814475,40.237310296669925,201.89661610107,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,1.0
