event_id,process,m_gammagamma,channel,n_leptons,n_jets,n_central_jets,n_bjets,h_pT,h_eta,m_jets,event_weight,sm_weight
7149,data_GamGam,133.0030816759983,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
7151,ttH,124.37340037792981,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
7153,tH,125.09447886608794,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,1.0
7155,ttH,123.00177228720142,leptonic_bookkeeping,1,4,4,2,0.0,0.0,0.0,1.0,1.0
7156,tH,129.93023656587846,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
7157,ggZH,123.51403815465048,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7160,VBF,147.65157104655074,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
7161,ttH,127.84874179723927,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
7162,tH,127.06903031267511,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7165,ZH,124.29007335308776,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7166,data_GamGam,116.4021126666058,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
7172,ttH,124.9565177628226,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7173,ttH,127.38201298387874,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
7174,data_GamGam,108.15033112559213,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
7175,ggH,122.65140842015623,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
7176,WH,127.30552355925596,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
7178,tH,124.68587555197395,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7180,data_GamGam,114.2656389253779,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
7182,ggZH,126.83027497659836,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
7183,data_GamGam,104.10925002642887,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
7184,ttH,123.64845450798796,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7185,ZH,128.60673539130468,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7187,VBF,121.88258252746903,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
7189,ttH,125.47036029070259,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7190,VBF,148.98654436596547,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
7195,WH,128.3424893183647,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
7196,ZH,126.81500328623878,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7198,ttH,123.25189971555449,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
7199,ggH,125.85289292453828,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7200,VBF,147.46145264810673,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
7202,tH,124.83022143928129,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7203,WH,123.03374922788056,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
7204,WH,121.75777969766698,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7205,data_GamGam,142.26619303238792,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
7206,VBF,101.42711393314869,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
7207,ggH,122.78826396851876,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7208,ZH,125.05630386712986,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7209,ggZH,128.46320242540205,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7210,tH,125.89590736244223,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7212,data_GamGam,115.04615643327635,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
7213,ZH,125.34831924793866,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7216,data_GamGam,113.92062254037037,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
7222,data_GamGam,134.75987984547154,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
7223,ggZH,120.07970461427523,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7225,VBF,145.2571803090784,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
7226,VBF,102.41618369902157,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
7227,tH,123.55473630607167,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
7228,WH,123.50993515902786,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
7230,ggZH,124.75847987227205,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7231,ZH,124.80227723226628,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7232,ttH,121.53359415110361,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7233,VBF,132.59760913853336,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
7234,ZH,124.90491519439426,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7235,ZH,122.73045156495463,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
7236,tH,125.9929692018818,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
7239,ttH,125.05349194955916,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7241,tH,123.96387965317997,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7242,WH,125.08282200206594,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7245,data_GamGam,154.58854968326827,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
7246,ttH,124.93555263940387,leptonic_bookkeeping,1,4,4,2,0.0,0.0,0.0,1.0,1.0
7247,ggZH,126.44559148183663,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
7249,ttH,125.12085356608388,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
7250,data_GamGam,123.42027004062125,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
7252,ggZH,125.33147734037364,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7253,tH,122.57075538004192,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7255,VBF,100.43354859475184,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
7257,tH,127.78219433191212,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
7258,tH,126.38978970471292,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
7259,ttH,127.23711957658374,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7260,WH,124.36509828794942,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,1.0
7261,VBF,125.31763369516528,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
7262,VBF,103.30196396500341,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
7263,tH,127.47427700380938,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7264,WH,125.27721009203711,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7265,data_GamGam,128.02715479064582,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
7267,VBF,152.40339852224486,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
7271,data_GamGam,103.17924585191513,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
7273,ggZH,124.85393642963123,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7274,WH,125.99686609054612,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7275,ttH,125.11160177331907,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7276,ttH,124.27924942532607,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
7277,ggH,122.64349791458719,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
7278,ttH,122.46622861292069,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7280,tH,124.5469797951965,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
7281,ZH,124.80163879244594,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
7283,ZH,124.76528877328906,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7285,WH,126.03923247398407,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
7286,WH,124.50116517736001,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7288,tH,127.73301679558367,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7289,ZH,124.01715166634592,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
7290,ttH,128.83252672469146,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7292,data_GamGam,113.78328880203784,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
7293,tH,122.96474829282239,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7295,WH,126.54968674700753,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7296,ggZH,125.4500085992857,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7297,data_GamGam,158.00119520890524,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
7298,ggH,124.10968994265612,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
7301,tH,122.81085488803282,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7302,ggH,124.55067014239624,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
7308,ZH,128.68856591752478,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7309,ggZH,125.3991797404899,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
7311,ggH,121.2067697421406,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
7312,ZH,122.84747234305459,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7313,VBF,130.3045168350379,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
7314,ggZH,126.12646588773508,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7315,WH,123.17633652885382,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7317,WH,124.63007551636824,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7320,ZH,124.83604722144176,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7321,VBF,116.51801447414789,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
7322,ggH,128.96447711520983,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
7323,ggH,123.58680319990852,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7326,data_GamGam,131.42290801001838,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
7327,data_GamGam,139.54432026935547,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
7329,ggZH,125.5419973361353,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
7330,VBF,143.41258419538082,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
7331,ZH,126.15949722401845,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
7332,data_GamGam,131.10352698031295,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,0.0
7333,ttH,123.69177327015966,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,1.0
7334,ZH,125.65897192662722,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7335,WH,123.7131437969214,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7336,ttH,126.56178356845835,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7337,data_GamGam,104.23312733234864,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
7339,VBF,129.29060452658587,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
7342,ttH,120.77629921438243,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7343,data_GamGam,109.25870384581752,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
7345,ttH,121.91922295810785,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7346,ggH,124.38161478257733,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
7347,ggH,125.75715385097969,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7348,ggH,122.87435625192259,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
7349,VBF,150.11432119417532,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
7350,tH,125.59428395994613,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7352,ggZH,123.48987832018103,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
7353,tH,125.44493217930108,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7356,VBF,137.73114986922212,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
7359,VBF,102.9144557286635,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
7363,data_GamGam,155.52123932336326,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
7364,ZH,124.34811142048909,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
7366,tH,124.34656991106361,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
7375,ttH,125.86368131569311,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7376,data_GamGam,150.00322361260987,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
7377,ttH,126.98797673918507,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
7381,ttH,124.63410606440932,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7382,tH,123.43729440689933,leptonic_bookkeeping,1,4,4,0,0.0,0.0,0.0,1.0,1.0
7383,VBF,137.87896506434464,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
7387,tH,123.53279769127924,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7388,tH,127.9262690288152,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7389,WH,122.73711948538788,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7390,ggZH,124.22235800940685,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,1.0
7392,ZH,125.99604344183798,leptonic_bookkeeping,1,3,3,0,0.0,0.0,0.0,1.0,1.0
7393,ggZH,124.21037499792939,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7394,data_GamGam,125.82895355304248,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
7397,tH,128.11535375435759,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
7398,VBF,141.06989732941878,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
7401,tH,129.54647605049925,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7403,data_GamGam,120.4465834646308,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
7404,ggZH,122.39558122563096,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
7407,VBF,103.90463771411504,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
7408,ggH,123.28271307793021,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
7409,WH,123.4023107804983,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7410,ggH,126.57561432246669,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7414,WH,124.28467229890877,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7415,WH,126.31514508472222,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7424,tH,126.37646298545002,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7425,tH,124.01210881585575,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7426,ggZH,123.6769970992146,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7427,ggZH,128.65119343890632,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
7429,ttH,124.75373159935994,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
7432,ZH,126.41822536770556,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7433,ZH,123.0348091264347,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
7436,ggZH,123.29234373971427,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7439,tH,122.10539805982653,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7442,data_GamGam,155.52851159434294,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
7445,tH,125.0792650112305,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7446,ttH,121.75191980854335,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7447,VBF,115.7718318651262,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
7449,VBF,112.65781731889527,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
7450,tH,127.04157604536113,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
7453,tH,125.50723498144232,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7456,ttH,127.91814830557458,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7460,ggZH,129.19863727573278,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7461,tH,124.51990742892251,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7462,ZH,121.0238606188836,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7464,data_GamGam,129.66389307219504,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
7465,ggZH,123.64962601889546,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7466,data_GamGam,154.52966892684702,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
7469,data_GamGam,128.48488070844004,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
7470,ggZH,125.21283194655932,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7471,tH,125.26621881406824,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
7472,tH,124.58466902911661,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
7474,ttH,124.73991162547415,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7475,tH,125.33117541724543,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7478,ZH,123.24447864657658,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7481,ZH,127.24029441920612,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7482,VBF,144.17792380385274,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,0.0
7483,VBF,144.22784376142505,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
7484,ttH,123.64826822664118,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7485,ggH,124.38414866556079,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7488,ZH,128.71132190882955,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7489,data_GamGam,137.1550239486591,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
7490,ttH,127.98983913552117,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7491,ggZH,124.02508696459493,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7492,ggZH,124.73542250040283,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7495,ZH,123.77539761992699,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7497,data_GamGam,140.86837568088538,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
7498,ZH,127.33286003291386,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
7501,ZH,128.65737606681802,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7502,ttH,127.51469666487107,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7505,tH,122.04847883057688,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7507,ggH,125.03859557079423,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7508,ggH,125.88249120552577,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7509,ZH,127.36200630287941,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7512,VBF,105.5722952282058,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
7513,ggZH,124.29589475227371,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
7514,ggZH,123.66827767148823,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7515,ZH,125.93274003285627,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7516,tH,124.83300315549742,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7517,data_GamGam,152.13451821824026,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
7519,ttH,128.77910011819597,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
7522,data_GamGam,115.72936230401159,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
7525,data_GamGam,150.88101227643455,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
7526,data_GamGam,100.97340781742159,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
7528,VBF,129.68644380254696,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
7529,data_GamGam,100.681094708601,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
7532,ggH,124.21792414502731,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7533,ttH,123.51781516016707,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7537,ggZH,123.0469888640343,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
7538,tH,130.82764408414036,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7539,VBF,102.82910617365103,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
7540,ZH,122.19756792935036,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
7542,WH,123.92845087634684,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
7543,ttH,125.08916567077995,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7545,data_GamGam,124.23951792855874,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
7547,ZH,124.2653586868762,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7548,ggZH,122.56736745046484,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
7549,ggH,124.49720171379597,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7554,ttH,127.27206271925814,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,1.0
7555,VBF,121.42583752986982,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
7557,tH,122.47613991784428,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7561,ttH,127.27002808228727,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
7562,VBF,137.25541028107065,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,0.0
7563,data_GamGam,157.498897452186,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
7564,ggH,123.43761960009357,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
7565,ZH,124.37940085317967,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7566,VBF,153.3098052414629,hadronic,0,4,4,1,0.0,0.0,0.0,1.0,0.0
7567,ggZH,123.95423848952855,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
7568,VBF,110.17808161163343,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
7569,ZH,127.59597315489063,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7570,WH,122.55501904455365,leptonic_bookkeeping,1,4,4,4,0.0,0.0,0.0,1.0,1.0
7571,data_GamGam,147.18557477227273,hadronic,0,4,4,1,0.0,0.0,0.0,1.0,0.0
7582,ZH,126.183187867493,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
7584,ggZH,128.34491283502055,hadronic,0,4,4,4,0.0,0.0,0.0,1.0,1.0
7586,ttH,125.34476681495774,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,1.0
7589,tH,123.88402801764737,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
7591,ZH,125.75254150751086,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7592,VBF,132.9223153323731,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
7593,WH,126.51497162201017,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7594,ggH,126.87253917735043,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
7596,ggH,121.49077000755777,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
7597,ZH,123.2715600703138,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
7602,tH,123.95851995479137,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
7603,data_GamGam,149.38453430301226,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
7604,tH,124.46092552483366,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7605,ttH,125.65043122868133,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7610,ttH,124.53993624914723,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
7611,VBF,124.70329851418047,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
7612,ggZH,122.76554750829543,hadronic,0,4,4,4,0.0,0.0,0.0,1.0,1.0
7614,ZH,122.42217600163016,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7615,ggH,124.04314846818228,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
7616,data_GamGam,106.79947823809648,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
7617,data_GamGam,100.89668689532292,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,0.0
7618,ttH,127.29086851516428,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
7619,WH,125.40309486159124,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
