n_jets,n_btags,ht,met,n_central_jets
7,0,469.9224341397349,193.06854502090033,4
1,3,832.4192417490418,196.61387567673347,4
5,3,34.297419403622634,0.650785526294162,1
8,3,964.6513854845375,26.288796246283,9
6,0,541.0686994093949,146.8413042216141,2
9,3,976.4129633127026,196.8860103975245,0
4,3,23.745374376016205,197.93778454567882,7
5,3,64.04424914316253,24.25030689111276,7
6,0,487.5814718670103,92.50784784181918,1
4,1,675.628617910075,110.66441231109752,0
3,0,265.9502954961811,59.25780981282283,1
3,4,877.4356960358213,51.4421609450179,2
9,2,459.35840410124496,16.004023551300218,3
3,4,805.5804860135823,174.62823378673102,2
2,0,235.80505878146096,15.550857368305016,7
5,1,514.2880255812381,55.84801785811566,4
4,4,219.16552072141704,168.37241533755395,7
7,3,651.025461178146,170.74769493672375,4
7,1,766.074565342227,82.34360462779316,0
9,4,309.2222786304846,56.73577427477468,7
7,3,105.35545234383204,119.58962985177976,1
9,3,31.242794556508578,57.166224800856625,9
8,3,186.21127184750398,42.22577646813222,6
3,0,215.3409328041739,66.42454727765656,7
0,4,608.3732274247337,172.15242737698867,0
8,1,95.10538651346955,37.11633185424448,8
4,1,394.60923982286835,87.53415551664818,1
0,1,375.9662663409341,140.6779364225614,7
2,3,930.1741316036455,186.2270692032924,0
9,2,503.29458640881575,18.961626484153737,5
5,4,656.8993284526169,50.892625404169614,6
2,3,21.17652509944623,170.36945804477088,1
2,2,396.5684311411334,177.82792493460815,0
4,2,116.57301342913118,158.50467364026966,5
0,1,238.9953277192245,90.37168338709611,0
9,2,773.1802240998204,143.61863785169717,2
3,4,226.11852439914247,129.34612752196585,6
4,1,833.6939689147468,173.11779126029708,2
2,4,625.9627932435441,191.76862946581053,2
0,4,880.9365577236921,168.4288293416533,3
4,2,265.2580830199147,89.45025492031968,3
6,1,314.2878619666816,154.3318512906968,0
3,0,533.0338703414387,131.70810082506978,6
9,0,1.2114649510649445,66.17253184215002,6
6,0,345.7489510016939,96.67937034813914,9
8,0,794.5452389091175,19.794754506993193,9
8,4,26.713915552219913,149.91417519422254,1
2,4,144.1007802413915,71.67528629292312,4
6,1,770.242142581895,130.5235364652059,3
9,0,173.97891155497734,188.4804112760664,4
8,3,52.0763675012621,26.06966653812297,4
6,4,634.6639048411373,26.302160480077895,7
8,0,700.3039987451581,161.78048532124606,2
5,0,112.20161527711959,45.72158174103127,0
8,3,683.9732855518674,196.64019171196577,3
1,0,329.39875283305565,187.98109531364088,5
0,0,676.1670352241803,89.12471902242913,7
9,1,672.5103566731368,190.04523531765827,3
5,1,910.1178777804733,29.479783996517938,1
3,2,971.3199222275939,57.621154534635586,5
7,1,480.108882509502,1.2809977170040732,6
2,0,150.97257233368066,172.17312928579412,8
2,4,908.0747392875446,130.18150784676828,9
2,4,133.90273494859807,6.940241446325568,0
4,3,340.83494447647354,18.013289538870115,1
7,3,309.79420988761694,177.86465676396975,8
1,3,59.43708519159851,68.09763594110838,4
8,2,2.317332585342946,86.30956074484595,9
3,3,379.850558568077,124.78630066505791,2
2,4,288.3992241200747,198.7361667082409,8
4,1,790.9649226655943,103.79266464476606,4
9,4,197.9819550030232,182.16518474505133,3
0,4,580.3640908382758,90.92298750195769,1
9,3,851.9132860522636,88.1163293217379,8
6,2,614.0604750053973,1.5483633466461644,0
8,3,599.4411526829435,30.31654095582961,0
6,1,697.5971062368116,6.361606909440742,4
2,1,555.8225521693486,1.039953564556395,0
8,2,350.77854725361254,26.367704599242558,9
2,1,780.8429448172179,125.670504159889,7
5,4,553.1280168017634,95.59237113834283,3
4,3,242.9678551533061,147.29521086420135,5
4,1,348.93236930878027,3.7506871796021413,7
6,0,795.8044317459857,99.54814679455181,2
6,1,7.6070346252336,40.09046410671553,4
2,4,952.9150177384486,74.99866246433477,7
3,4,790.4600841755022,31.428501720429082,9
8,4,282.44978662073515,36.480921757536834,4
6,0,221.22601545834274,70.50580598941569,3
5,3,915.8068301001745,28.650866966581766,6
5,2,968.2324746248995,20.99833858023139,8
7,3,198.51660408595274,149.301173283152,0
2,4,200.54566782802107,17.648466823175603,2
8,2,665.8885562470755,29.380869323752634,5
1,2,284.73037128605927,98.94972653684577,0
1,2,690.8190404434135,76.306668349146,3
5,2,833.5507800055178,122.59672419381494,9
6,0,224.53680199892977,115.48000392008507,4
9,3,560.8218731096847,41.13410362545549,2
2,1,660.9857528469913,61.46026013658439,1
0,0,717.9691893387,138.95608438134767,7
5,1,313.1884681363295,73.25134295296607,7
7,3,742.267364406544,71.12959779033633,2
2,4,225.95737743954146,155.74469021235097,8
7,0,616.247227551457,199.69712873034496,2
7,4,695.314784632493,161.09451627375157,6
8,3,909.4390906483621,59.91378704731885,2
4,4,484.61980179685537,133.06625065043036,0
1,2,685.6868937161925,33.352475248438026,1
3,4,107.82112894390539,125.8660786324796,3
6,4,726.7369229737967,41.587186255250465,8
7,1,791.5845498270808,155.31088802447903,3
2,3,866.2995963491826,4.452485053702682,5
6,1,878.8969562701152,137.53968021586172,4
5,4,458.0888260202827,162.69208045839187,6
3,1,696.4353676065814,172.8947418618552,1
0,4,111.0690064751254,58.48166335154809,2
9,4,70.95704966847849,34.87000769958075,8
3,4,578.0792433483784,35.47935324824778,3
9,3,0.17707270425249,189.14331647856736,3
7,3,28.877435977913034,71.74943311062627,3
9,3,822.4270547737455,88.45209581930327,0
9,1,457.3506806770189,16.0923871296089,6
8,4,293.5367166368595,181.0928670443609,6
8,3,743.1304993597178,33.99205715653484,8
3,3,892.6199435778922,176.01855185335592,3
5,1,815.1334122483615,135.71238441614028,0
9,0,624.9831417716769,154.49107605147267,3
0,1,483.32967068610577,108.31827521425626,0
9,0,248.99083013760193,137.66912224067883,1
7,0,291.61701008275577,176.60661406296498,4
9,1,912.5907592674866,169.00623855364253,7
0,0,706.180903973353,11.924573907709291,0
1,4,711.1954278282286,106.94245703699579,1
0,3,367.1819546386508,42.33575078290106,0
0,0,298.74393724856907,192.79311429226226,3
8,1,444.3592476599689,59.6804010491053,7
1,1,804.7371757558876,196.00517622837197,5
0,0,875.3957045968629,164.90829551853244,7
6,0,155.30664344945333,37.93110353007507,9
8,2,241.5631458966142,173.94815012562563,8
6,0,111.29743560429827,183.77087632665592,9
0,2,799.9129097781205,154.84079414455357,7
3,3,802.931721623507,85.9256876208745,5
5,3,110.07195016979921,2.0552827539895846,1
1,0,535.8799868831674,99.66902354920222,9
5,1,242.33080048534316,189.52861950574516,9
2,1,860.5233809864242,98.20580673947808,6
7,0,348.25113773802406,146.3847525310038,0
0,2,686.7278758646921,182.53631621221578,7
2,1,84.96984772092608,171.31645612901642,6
1,1,11.463088155407974,166.60304084030838,9
7,0,709.42282084666,63.834569219573424,2
8,1,4.469940527379479,152.3154241160797,3
4,1,951.9333190267592,24.067110076769517,6
9,0,403.4982822349832,23.577418712647624,3
3,3,937.8345219602063,109.19463326083141,3
4,1,907.2475914254388,138.09301903234206,5
0,3,559.2139371872904,130.86901275799542,1
0,0,854.3684687474367,24.911969489123663,8
0,1,231.82735515156426,32.70458172614204,1
2,4,415.96961751776905,2.989819020886597,6
6,1,88.96393452957685,70.2780371800688,7
9,0,582.8540826183971,62.146928185802565,7
4,2,662.4678294168349,76.5076216389691,2
7,3,644.0219401162767,188.95670174157343,4
8,0,153.55385264726206,105.65193356421815,4
6,0,986.0228208583268,83.6887490365803,4
1,1,155.77177612099467,136.45863691308585,0
7,3,184.70285465915114,187.49479714967168,8
7,2,753.9675457453544,151.56049986994583,8
5,0,723.8530306107309,187.6678015159879,0
8,3,528.2244872057081,180.07110902186105,4
0,0,835.4438492628323,15.25997854239054,8
6,0,286.14449423132595,58.996204812775254,5
6,3,595.4469486852944,164.32331899262934,6
0,2,587.9466869299679,121.46335039674219,2
7,3,18.218541253652187,85.34535619218109,8
9,3,715.0101012502721,73.96571744158946,2
4,1,514.1945249904687,127.40880614971041,0
8,0,701.4499073188856,39.59504947029071,1
4,2,686.9055046595416,81.19138418873261,7
5,4,136.19953342821302,149.3287710308628,0
1,4,356.54300673342595,155.9947844096756,4
8,3,134.81847081378706,132.0449423138747,4
2,2,3.770870050089137,74.0001789667843,4
5,3,844.6936480789606,16.035353528561338,7
1,2,156.52625330894065,158.8988358957405,6
7,3,430.5501991274679,75.45327745210635,5
2,2,286.8689716541435,176.5509406309181,9
6,1,39.859705531283595,76.78256388863409,1
3,0,113.68720033303914,64.95192599599007,5
8,2,487.0956546414733,164.65934817532576,0
2,4,855.9513624298544,195.01619330978423,2
1,0,610.9810916486699,161.78422603369188,3
7,3,663.1172125536401,184.2613343401851,8
5,0,900.3593446885803,31.536103205971934,5
6,2,824.7892238780202,90.24424063627978,1
2,2,541.610027116501,154.0151865961797,2
9,3,481.40708256572117,30.769462581927254,8
5,2,546.3758953581421,17.898914530086827,2
0,0,645.0455528514963,144.95688638047292,2
7,1,387.94226936093514,78.97791080810586,1
3,3,467.6822286484522,57.601462570968565,8
7,0,857.8691424552688,107.61849310318735,7
2,1,707.5060419919233,126.11285133846889,4
0,1,111.48437029132351,53.92852662188468,6
3,0,930.3115089387579,166.45819093575165,1
2,0,478.71080397827615,187.22146909458954,7
1,2,773.6168783765266,40.31595883109305,6
2,0,993.2184023684159,73.35321258335898,8
9,1,975.5811894784703,92.15289783365353,0
3,4,189.24152159247055,29.895309641238633,3
1,3,658.9343459455409,61.7489129183727,7
2,2,119.19391312308791,140.23524981248386,5
9,0,821.2701436666239,140.95720806025403,9
9,3,844.7547591914099,93.8653797495807,2
9,2,396.33696955525954,134.13671983922313,6
8,4,636.7099255091262,45.017920572630075,6
2,0,773.8548464886272,99.08563670143957,7
2,4,837.4648299254069,81.45821352420899,1
3,1,158.57575691812232,42.82219298550991,4
9,1,352.4516014354616,158.80961734212534,7
7,2,385.5041452835105,164.1140869516836,3
7,0,178.44424444457775,40.15648085151564,6
0,1,598.9909263057561,138.05173284095048,5
4,4,92.17601745170589,81.81567502954856,5
5,4,313.6549474951606,173.6950964892298,2
6,2,172.44036088089698,101.58017439546676,7
2,2,369.94567960008607,41.3588529802722,1
2,3,968.9372772678173,166.8926508761756,4
0,1,553.1310851169115,28.000722171003556,1
6,1,688.2885369366213,93.27463698777592,2
4,1,660.7770129705856,127.13545432533533,2
6,1,686.6706465395403,5.69422592119917,9
9,4,363.95771448603807,141.49203549265064,3
6,1,383.376529140242,198.46784404928655,6
2,0,700.2162455787649,78.82221875412174,3
9,4,346.82207821973833,44.212094652919845,7
2,3,250.8357111992908,156.40303951028292,5
6,0,136.4431457799783,195.01728133561048,3
0,4,750.3400333242282,33.89970077822977,3
4,4,163.4904796909874,8.00840168318906,7
8,0,692.085650457622,121.98685782383305,5
5,4,270.50474434830676,129.72733003494162,2
1,0,774.3535568566074,130.58638214242904,6
3,3,45.60453277253374,18.433860610939433,1
5,3,114.41098423267381,55.5076584382679,2
8,4,996.6473058326123,98.26752406301765,5
9,3,769.6850133236167,48.722572895963864,1
5,2,194.21349619642868,122.1672103652024,5
5,4,295.4245403846776,62.413908860224176,7
6,0,131.97313068789884,75.58992783439548,6
5,0,631.9635878298989,15.29020750465051,4
6,3,677.7818637845935,174.738093407865,6
0,4,142.0357856805743,190.85604625050595,6
9,1,559.9079352696886,146.8036557111567,9
1,2,691.8443768458428,141.2506178859494,3
6,2,55.23397840407962,112.83659685140502,4
7,2,177.38911703673855,16.043379508247746,8
6,1,391.66450055130707,32.384712162298634,5
8,2,888.395476109611,144.7982088430584,1
5,1,245.57093731352475,171.84615557452514,9
3,1,49.371161069970526,166.09909469530842,8
7,4,51.991429068429355,155.75655696382134,6
9,4,282.2152118995671,66.996891137785,6
7,3,405.62520932951116,24.25685342044823,9
4,1,845.9479770914371,97.71434973950501,8
1,3,915.4265812019614,58.835733909138966,0
0,0,795.8062249353945,154.34886694710949,1
9,1,238.6007563978658,5.750118589653064,4
6,4,490.51710278975037,116.64859031019859,6
3,2,695.1506622938022,24.68483559069412,9
0,2,388.4175107341806,39.50676239621052,3
2,4,856.05614109222,64.24545213319381,9
4,0,180.96955113551294,178.07733270568153,8
1,3,135.87835437135388,151.77580997120154,7
5,1,187.06942416472373,124.79801743307746,4
9,3,954.7886732175862,2.541996890139786,3
1,2,331.0132860546423,97.27183380844335,8
0,1,921.8963613805089,5.105876863327552,3
6,0,634.6982894403202,6.61010386390517,0
8,1,262.3757924467659,77.99293816945524,0
8,1,257.1596471086324,65.17732567640424,2
3,0,757.1086392559725,110.4278841793126,4
4,0,257.31366069302595,1.6684032902313684,9
0,4,324.43491980762815,130.62441401513027,1
2,2,85.204180134282,89.4634121411826,8
2,3,666.6604244676977,190.68218796926755,2
1,2,557.2073570497402,96.02902161398022,3
3,1,308.47003665842044,64.90925468299639,3
4,3,671.7170992731441,182.87569099301666,8
1,2,378.7207287347196,121.28839857066329,8
3,2,387.1628140403969,122.11296654957755,9
7,1,576.629375071107,129.05453878622376,6
8,1,691.2996951834444,189.45653212221112,2
9,3,767.3115588712695,26.291232951620348,6
8,0,64.13211415962738,22.420466050044308,7
1,2,317.55144871236087,106.64065107299416,6
4,3,911.2100506942608,83.38055592842785,6
4,3,773.7796437852951,148.942801217803,9
1,2,42.075799736339235,98.24685213207339,5
5,4,241.7981159261471,172.56446472894643,9
2,2,368.03856068699827,14.715306191937728,1
1,4,82.33618628674755,24.273776365824485,6
4,3,930.6664835065767,83.6049519469566,7
6,1,721.9781142601573,187.54017889645442,2
1,1,803.3753919536402,71.34777712132028,5
6,2,95.07400014918666,44.82970207998571,9
4,3,812.403752803063,198.77722550825197,3
7,3,407.3265783786516,10.958467560159303,4
0,0,33.958819323930854,162.5945479106681,3
7,3,183.24218279579208,54.66289780503934,7
8,0,572.5580211740017,11.859814038353989,2
6,1,465.7277747130093,15.985206313940559,9
6,2,40.339608593972784,84.1256482761179,6
7,4,572.6645223540598,154.06851932856813,7
0,1,128.9774362816537,124.06992238694707,3
4,2,873.2919984742375,107.91809515676805,8
6,4,551.3722096631951,71.39761084072857,0
3,0,858.5144425113785,26.657456066529583,1
3,2,576.0817618729521,196.59171975689884,5
4,4,444.3822191087208,137.23775056307022,9
9,3,151.73607849027738,28.597719230143692,3
3,3,715.2143021670657,186.22535123473912,0
7,3,849.2105841389396,101.58630817147625,9
4,2,876.0316016215802,66.27722145696082,7
7,4,92.42214563787566,180.77060011469126,6
1,3,8.093436713297875,128.76538783721605,0
7,2,190.86682972870918,4.943576474859501,1
9,2,281.283233977878,42.79012458101421,1
8,0,142.22736408242542,65.94227992844448,4
2,0,744.9818755482876,145.24642639297716,4
8,3,6.995524627645522,170.77217157912148,7
1,2,762.9511119594481,187.49941077290683,5
3,4,349.49207352309185,177.76684849927054,6
8,2,636.9795815018059,13.616699828109269,9
1,0,772.5365057043097,81.78584528151463,2
9,3,260.9530866029599,54.54476410118345,5
6,0,831.1960818765192,32.449908299076654,4
7,1,355.8398847282196,176.79262507680528,4
9,0,13.366480230023846,183.2163144013559,6
5,2,793.4499178960368,196.28269206497896,3
8,2,312.70363709552265,67.51936290026161,0
2,3,606.3525021921855,86.18909494729392,6
3,1,187.49985275343363,186.49726699273322,2
5,0,187.79160576988653,128.36746020701116,8
0,0,955.0842349512258,150.69147957261666,1
0,1,790.6355123912771,61.475400778886154,8
6,3,381.11129584990977,123.52709130683624,0
1,0,465.0860820358609,165.86176889033112,4
9,3,971.8482984868199,178.00226574481934,8
6,4,331.20599156147955,97.11190451520635,2
8,1,285.32733731067015,119.16350043934776,0
9,2,391.5234755683077,47.64789163213137,0
2,1,16.270558379221868,168.5850387798601,4
3,3,249.47416366959928,81.32589633649346,6
7,0,862.857752241585,187.0586038416726,9
5,3,829.4077566942259,141.07092158144297,9
7,1,867.7488144537017,197.3314677146905,1
7,0,70.45802065255846,166.27656067445778,3
1,2,318.5405108887861,14.638980406013747,5
2,1,386.946191880306,0.8928125232406492,6
0,1,928.9800799783872,158.01501678522035,7
0,3,662.9835189505316,84.41137440054437,4
6,3,703.778601378122,86.66587608829049,3
4,1,402.377408624531,99.91378322224635,1
1,3,213.92442323569716,68.03586444451855,7
3,1,740.9281056675658,14.837158151153584,2
0,3,289.8389350042172,37.19037307705466,7
7,0,366.67195054755916,157.36644972375223,6
1,4,360.9035886368688,37.701208517991944,6
2,4,164.32016226787482,67.15512332200275,1
5,1,345.6351322333625,20.682461910320214,0
5,2,570.3313390745419,165.42371409610348,6
7,0,962.6861150395499,23.494492607954953,0
1,2,621.2968964388281,152.155960911047,7
0,0,627.5271267599694,187.49033383637192,5
8,3,531.3802364749915,101.19258160043836,3
8,3,118.40956230432809,151.1785878034191,9
1,0,273.1268765339908,101.57716834753236,3
3,1,46.14332090320428,76.35527963123978,2
7,0,873.5812102346849,140.16258270988104,4
3,3,362.82419449720805,67.66900161229883,5
9,0,606.3680682853845,184.16103327319482,2
6,3,633.0023517899523,53.60927807665128,5
4,2,680.2937957390877,121.7660611634395,7
0,0,135.8839961989693,78.54859016417525,3
4,4,320.8814884617245,36.39464129898124,6
0,3,756.6923419792579,173.6468471124726,9
7,1,510.96065122953337,15.698867049987776,8
1,1,859.7408710974407,136.07154734495717,7
3,0,727.6896172837293,26.10425684809603,8
9,1,548.9623787515026,9.493538624538566,5
4,3,983.6973917866288,114.15496058338542,7
3,4,503.58844558564317,61.65489404257454,9
6,3,527.2080694715658,29.7966290272079,6
1,0,501.8511277580061,54.37679234158599,2
3,3,70.67230574499762,189.51534140170318,9
0,3,278.0952120258412,42.28978407917931,9
6,3,223.85790810348928,143.12187246230567,7
1,3,742.3059171361691,190.66973361990495,1
7,2,372.3018661743165,160.3489693886183,9
8,4,857.9723202894786,18.31486293635858,3
2,0,347.94384100339516,55.11511521829861,2
3,2,335.1531030180048,169.98847432191985,0
4,4,290.32377363011284,7.169088771622967,9
6,3,711.458533260927,191.3370075046541,4
6,4,670.9419794943009,20.748648287611093,7
3,1,542.2261805751214,72.88723209272597,8
2,0,679.1317709523188,52.87024685464694,2
2,1,556.290224361756,144.46522532366728,9
4,1,467.0031915722723,191.64753872150396,6
2,0,361.3993740234558,24.308413990114254,5
6,3,192.71961436764252,116.02196331114534,6
6,4,95.59133508157313,46.4040301712173,0
3,3,264.0542747458361,169.45870406878336,0
5,0,358.31086606418205,31.919284101313885,0
9,4,467.035335899438,45.36380185762978,3
0,1,311.88672628356994,82.69650432712214,1
6,0,548.5185110187493,164.80318785800497,8
2,4,638.7746169661497,193.21842121880272,9
9,1,356.878877058685,57.57555786239343,1
2,3,885.4564486499219,164.2984993674637,4
7,1,978.879005986675,90.55798320001422,3
9,2,761.2942375821806,100.494084698341,2
4,2,609.5915829667482,105.21794977439889,3
9,2,666.4132029772762,98.44063792071826,6
6,2,928.0628739374157,148.83433950799463,7
0,1,377.781991250397,21.15093513990949,7
0,3,978.0637211017447,142.54126354462073,5
4,2,150.08007936124824,107.51349784948607,9
4,2,167.10319359118176,93.05478234786135,4
2,3,692.8765654007588,29.83982412530535,5
4,2,701.9118214395047,72.3346254158595,7
8,0,232.22420913002705,122.08311115436734,7
7,3,121.17222890210743,193.6241072090795,9
2,1,701.3295035375838,198.0210312473913,6
9,1,538.2413727134956,40.15575483323444,0
1,3,480.771209292748,5.896758205093611,3
4,1,706.6230770619856,194.47985848493093,2
1,3,169.19314216564152,87.27368677503067,4
6,1,147.1552341612452,58.54222104038882,6
1,0,590.5909457634087,86.34267919086173,0
1,1,568.8525609253736,47.818578322751,8
5,2,523.987445313099,31.524828861187594,0
1,4,94.142410444507,199.54274797779087,4
2,4,589.11255339911,85.04024749077965,0
4,3,934.165713014135,11.504746915788955,9
0,2,395.86424960043075,71.53093790359468,5
6,2,138.14092744034102,188.03369003512816,7
9,1,45.219211626180034,168.45860062299326,0
1,4,832.9965058603213,98.21598724823197,0
0,2,393.38457292704175,182.24313196876508,7
7,3,277.679155258055,122.61915688283125,9
6,4,371.4014967094541,87.87591959471371,9
7,2,150.94804981693144,14.167392434659343,7
7,1,115.61050879068746,152.70501345316828,6
5,2,66.36823176580475,96.82982989049242,3
1,0,453.02248627863173,28.96506222646589,4
9,4,97.63240617491064,94.6101079027885,8
9,0,229.81259886319606,192.08875220113967,6
7,2,985.4861467312444,163.20245400370646,0
5,1,329.36364604014847,131.2202607246255,8
3,1,824.4603010651597,44.2804698730487,8
1,2,405.8331232867489,10.31293907094717,4
8,2,616.5771987477655,83.74558234471938,1
7,0,730.9253513520634,104.53289710845523,0
3,3,473.1061243751337,107.15921953028862,9
4,1,467.4701079487081,19.065604751765196,3
1,2,350.7555773179731,127.82823572824955,0
1,0,594.0719344812463,110.08061108793086,0
9,4,186.64718892518206,181.3078812626648,2
7,0,837.135888871246,70.37689693565521,5
6,1,851.8684247410231,187.65198422592528,4
9,4,143.7812334532318,96.15612327052219,6
4,0,551.7518272181826,185.2370658699184,9
8,2,124.92991710751555,127.51138865490546,5
4,3,514.3600628730309,137.13712474766663,2
9,4,139.58980548338863,103.5080161375657,5
5,2,34.19733723759555,39.31398881779378,4
4,1,565.4438281173371,194.42590083941946,1
5,4,48.109204977310306,1.508100127313572,0
1,1,203.89906459757023,143.63282202250198,5
0,3,65.5096524432448,125.88653930133933,7
0,2,135.13043743949538,182.03937638586135,3
5,0,171.01453151263047,52.0217411586003,7
5,1,757.3784868804505,9.896875615334322,3
7,4,661.1231562802076,85.46641855959165,0
8,4,671.1620578935781,118.55412068320945,8
9,4,981.7270205777022,32.30034616953312,8
5,1,574.5887700407146,106.59007316558467,7
7,1,49.30265682560575,135.71203737434607,6
3,2,751.0189204726245,55.26801527291061,0
5,3,544.5425167237781,147.0705029740571,6
7,2,712.8028981632265,65.39272307657353,0
0,4,877.893297582431,145.0950484576198,5
1,2,699.9346845779322,143.693234992455,2
5,0,834.4772565656466,59.62422387564688,1
4,4,144.5552871368676,129.20975498765213,8
7,3,179.48063412531457,109.78488038164969,3
3,0,679.7312851774212,178.48118067794127,3
6,1,736.2339067738233,42.24555080229866,1
8,1,911.0140721649609,164.8824754701288,4
7,0,298.66380082490565,158.11163059130908,8
6,3,245.9855600119265,1.042333144401364,7
6,1,793.3724032362487,130.6162255281535,4
0,3,602.1287043704345,16.742712940294634,2
7,2,207.35545285516775,132.14531836002632,6
8,1,521.695366975126,83.9547978557819,7
9,3,714.3456897320547,123.59888594811459,5
7,1,363.4945450008111,36.34136698742705,3
2,1,47.66651991675119,178.14230021019702,5
2,4,229.19812475638633,37.47794745621182,8
4,2,770.4161119105125,138.4246524336663,5
6,4,615.9622792647084,182.71138894255338,2
5,2,613.159529194788,113.78556863316341,3
1,0,596.895827975485,140.1813292660567,3
8,1,259.84290273441803,71.68462631422716,6
9,4,585.2529070106398,134.3819177406504,5
2,1,620.8658626737416,152.3813571707309,9
6,0,294.64405324575483,30.26077357237518,6
9,1,778.5346337618357,91.46751555196926,7
1,4,502.76795689545594,1.2765397539939327,6
8,2,841.7763863454912,8.514670093087506,1
1,3,646.6721786639822,51.47753458315372,3
6,4,87.74398459733246,145.62722450126512,8
8,3,696.0500308514563,106.44597639090006,9
1,0,690.6997081422409,47.71260263524682,9
7,3,742.7412557518493,154.19707947057248,4
0,3,792.2976394126772,182.07592035080467,6
6,4,79.02747914472353,75.97230919963636,1
5,2,302.7572785432626,161.56556161146304,7
6,2,801.6535522015159,43.1410162617512,9
9,4,196.47448298837756,30.79280431799567,9
3,4,506.9256227772012,119.20551497605511,3
8,3,388.21963545022186,58.36711772803407,4
7,1,476.86567869586713,5.993364766376086,5
5,3,572.7398680178868,3.188145122420205,8
7,3,375.5984015116941,193.09809042257052,2
0,4,4.634867577901325,2.0137138576589164,6
3,1,468.27629331349783,165.3520445703298,1
6,3,686.9726976288699,126.92315269072607,7
1,0,35.852715460324646,84.83556019791261,9
2,2,648.8945281575025,167.38148803768775,0
9,4,857.4113694680118,9.350062812818315,2
0,1,592.0553541128387,65.20356950800715,9
7,0,966.6691061977044,36.93301537601024,1
4,3,839.8701494030294,192.84162438664063,7
6,3,617.5035204973414,171.42339454417376,9
9,2,740.5522150962697,70.4991670353628,7
7,3,478.28949043138203,158.29915021142403,9
7,1,819.5229795604482,17.319016336467485,9
0,1,902.2841716975232,23.625275890553542,6
8,1,125.69148280905384,73.6569259763392,2
6,2,51.99872328287347,152.09052597081606,2
8,1,244.44842395203293,11.683417983049683,9
3,0,675.9223288034411,177.87211090245228,8
8,1,764.9836098362932,116.97610157904015,5
4,0,434.82660363326045,113.50715758883743,1
9,4,183.929731371974,152.336876506486,9
6,3,466.66624416228353,175.141531302053,4
4,3,919.8001974894366,100.06391747846845,9
3,4,69.47640735948436,183.92419807624464,4
6,1,124.0193091853803,171.97878775108398,6
6,4,679.3784485363819,161.04439192461356,4
0,4,223.16469529315296,146.64007476889267,4
7,2,547.3162297343453,168.9541065764917,7
3,0,855.549516136677,182.06282322100444,5
5,0,721.8667650246528,182.6189310103661,9
0,1,64.22754510299723,31.409109964313654,5
2,1,37.0267819694956,87.42122873192241,2
0,0,829.8194672345442,180.21201455841188,3
9,3,46.14342590856657,58.095102730787175,9
7,3,257.2521390841884,50.74278904464131,1
5,3,61.82497393572017,56.43131713796432,2
1,2,240.15991505192636,44.651408830400555,1
2,3,745.3116491128835,173.73626468233908,9
9,2,242.03943669466787,58.33735248995928,5
0,0,569.0922998531527,64.09064173854766,0
1,0,263.1036502916035,162.2774038879004,8
2,3,764.9341628601387,172.26064936913227,3
9,2,138.99119916164116,79.01632333723782,2
5,4,25.105544818042947,154.57979475485567,2
4,3,54.78041708457193,15.93579881989584,9
1,1,418.11987728874675,192.43259187289698,3
7,2,577.2231587194424,24.450301240577275,1
8,4,653.0149064777885,22.14550439762286,3
9,3,399.56098995482694,189.89203711972075,1
1,3,645.9584833207625,27.50169336920727,6
1,0,546.2769519637231,195.9724366912448,4
7,1,469.5399461927533,112.858374567807,8
2,0,10.836849519725188,5.502212120066452,5
3,2,322.18157607508914,62.53671131676768,6
0,2,840.067198669318,172.99675632065203,9
7,1,671.7698020129618,63.87140893131691,6
8,4,111.22135563712854,57.61203281934195,4
2,3,557.2182180905519,176.92516555618525,7
8,0,470.03639607347924,167.5593239970937,2
2,2,225.62943724176898,26.554047038737473,6
5,2,399.5146957198592,161.56727160956788,8
2,0,191.82559851726134,14.30223948292677,7
3,2,748.0383757316944,40.455375515490566,5
1,0,723.541805116692,152.87557425094064,1
2,0,378.11376601107173,198.72554747544004,0
2,0,69.54488388991852,123.58772318590306,0
7,4,476.00541885888515,193.4033188501139,9
3,4,470.9953706374723,129.66530691831866,4
7,4,304.7795447668582,134.47552361607592,6
9,3,105.60108611941344,76.47103354253986,1
3,3,904.999183557726,171.45514417390186,0
5,3,231.7563770383445,137.62035727753678,4
7,2,166.77257767620313,17.60552915177078,6
0,1,134.08710661508294,184.69178030691418,9
3,4,769.7201148695888,3.770735506355094,0
6,0,198.29745319732862,130.34005629292218,6
2,4,110.61133204079977,62.23735314054846,8
0,2,809.8210407189608,77.60713358429395,0
8,3,153.76418655616897,39.604900616824466,1
7,1,297.69029627997026,187.3345325192006,3
8,0,521.7316106747396,86.0394866821511,8
6,0,129.72187735261232,185.40733542925653,3
4,0,597.4562315751663,104.84640801425145,8
7,3,932.8981363645423,144.42061916907883,1
9,1,541.8073395754652,152.47583203534208,1
6,4,594.8836614844977,100.12489050659694,7
5,3,774.2816658650362,156.0535230598492,0
7,4,742.263605799829,46.25097135832705,6
6,2,733.0186862275289,130.3627687533209,9
1,1,663.996779030725,147.19001812305368,4
4,0,149.41848017879965,9.32389962342981,9
6,3,949.4598515240873,171.87335000732395,3
9,3,95.69416335635384,88.79819423662954,4
7,1,130.25058014544234,19.156355792252945,2
4,3,670.2942968990002,161.99842975968977,4
7,2,584.64089731438,155.277825455471,6
7,0,569.1967481278132,154.2929836177994,4
